Configuration HTTPS avec Apache2,http://www.it-connect.fr/configurer-le-ssl-avec-apache-2﻿/,,,,
Openfire: voir le plugin Jitsi Meet / Jitsi,,,,,
Développement de plugin Openfire / Multi chat user,https://www.igniterealtime.org/builds/smack/dailybuilds/documentation/extensions/muc.html,,,,
Article WebRTC à travers WebSocket,https://blog.andyet.com/2014/10/30/websocket/,,,,
Pistes pour cacher un token d'accès à un service Web,http://stackoverflow.com/questions/31611072/how-to-secure-the-javascript-api-access-token,,,,
Partage d'écran webRTC,https://www.webrtc-experiment.com/screen-sharing/,,,,
Integrer et formatter des ressources (URL),https://github.com/iamcal/oembed,,,,
Intégrer un jeux javascript !,https://github.com/jakesgordon/javascript-tiny-platformer,,,,
Doc succincte sur WebRTC,http://www.gsma.com/network2020/wp-content/uploads/2016/02/WebRTC_to_complement_IP_Communication_Services_v1.0.pdf,,,,
Liste de services RTC,https://webrtchacks.com/vendor-directory/,,,,
Polyfill WebRTC,https://github.com/Temasys/AdapterJS,,,,
Transformation XML / JSON,https://github.com/otalk/jxt,,,,
Serveur de signallement: usage et implémentation,http://www.html5rocks.com/en/tutorials/webrtc/infrastructure/#what-is-signaling,,,,
Article français sur ICE,http://www.bortzmeyer.org/5245.html,,,,
Tutoriel WebRTC complet,https://webrtchacks.com/own-phoneco-with-webrtc/,,,,https://github.com/webrtcHacks/ChadWallaceHart.com
Messagerie flottante par dessus toute les fenêtres (comme lecteur youtube),https://gist.github.com/rcrooks/b68a51634b0214f2afab,,,,
Exemple parlant de RTC Peer Connection,https://simpl.info/rtcpeerconnection/,,,,
Tutoriel Jingle STUN TURN ICE avec diapo schématique sur l'utilisation de logiciels serveurs (d17),http://fr.slideshare.net/mattjive/jingle-cutting-edge-voip,,,,
Tutoriel Openfire / XMPP,https://community.jalios.com/jcms/jx_68881/fr/installation-et-configuration-d-un-serveur-xmpp-avec-jcms,,,,
"Tutoriel STUN TURN, Signalling",http://www.html5rocks.com/en/tutorials/webrtc/infrastructure/,,,,
"STUN, ICE, WebRTC, ... définitions interressantes",https://developer.mozilla.org/en-US/docs/Web/API/WebRTC_API/Protocols,,,,
Compte github à fouiller,https://github.com/fippo,,,,
Chat multi user web rtc,http://blog.mgechev.com/2014/12/26/multi-user-video-conference-webrtc-angularjs-yeoman/,,,,
Interface: Modifier la couleur du texte surligné,,,,,
Réglages et vues dispos sous formes d'obje pour recherche dynamique,,,,,
"Encourager la communication vocale pour le travail en équipe ? Bouton d'action ""Appeler"" disponible sur l'espace de travail, plus possibilité de saisie de texte, de copie de liens, ...",,,,,
Tutoriel XMPP / JS,https://kaazing.com/doc/xmpp/3.5/tutorial-xmpp-js.html,,,,
Tutoriel Openfire / Javascript,http://blog.wolfspelz.de/2010/09/website-chat-made-easy-with-xmpp-and.html,,,,
"Faire de la détection de présence ? Si l'utilisateur ne touche pas sa fenêtre pendant plus de 5 min alors son statut passe de disponible à ""pas loin"" :)",,,,,
Lib WebRTC,http://peerjs.com,,,,
Bibliothèque Javascript SIP. Conférence multi-user ?,http://www.jssip.net/documentation/0.7.x/getting_started/,,,,
Liste de client SIP,https://fr.wikipedia.org/wiki/Liste_des_logiciels_SIP,,,,
SIP HTML 5 ,https://www.doubango.org/sipml5/,,,,
Site sympa visio HTML 5,https://appear.in/,,,,
Site du protocole WebRTC,https://webrtc.org,,,,
Serveur de téléphonie Freeswitch + blog interressant,http://www.blog-des-telecoms.com/tag/freeswitch-voip-opensource-sip-server/,,,,
Indimedia Grenoble nouvelle alternative,https://grenoble.indymedia.org/,,,,
Toasts en Java,http://stackoverflow.com/questions/10161149/android-like-toast-in-swing,,,,
,,,,,
Proposer Abc-Map a logitheque.com,http://www.logitheque.com/logiciels/windows/education/geographie/,,,,
,,,,,
,,,,,
Solution d'affichage de carto Java open source ,http://gluonhq.com/open-source/maps/,,,,
Solution pour traitement de grandes images,https://bitbucket.org/gluon-oss/gluon-maps/src/2af1edb8010c5ee25f9b908d94b265a6d44c17be/src/main/java/com/gluonhq/impl/maps/BaseMap.java?at=default&fileviewer=file-view-default,,,,
Utiliser geotools et ImageCollection pour agréger des images extraite d'un dossier local ?,http://docs.geotools.org/stable/userguide/library/coverage/image-collection.html,,,,
,,,,,
Etude des outils java d'imagerie disponibles ,http://www.tutorialspoint.com/java_dip/open_source_libraries.htm,,,,
Lanceur Java comparable à Java Web Start,https://commons.apache.org/proper/commons-launcher/,,,,
API Image Java 100% pure java,https://commons.apache.org/proper/commons-imaging/references.html,,,,
Solution Java / grandes images,http://stackoverflow.com/questions/18466513/read-region-from-very-large-image-file-in-java,,,,
,,,,,
Abc-Map Utiliser Nominatim pour géocoder des adresses,http://wiki.openstreetmap.org/wiki/Nominatim,,,,
Liste d'outils de sécurité / penetration testing,http://tools.kali.org/tools-listing,,,,
Film / Série Film consomation,http://www.allocine.fr/film/fichefilm_gen_cfilm=227320.html,,,,
Série SF 12 monkeys,,,,,
Musique Cigarettes after sex - pop douce,https://www.youtube.com/watch?v=WYARiZkyK8Y,,,,
Musique Las Aves - pop electro ++,https://www.youtube.com/watch?v=RYlUeifL3LQ,,,,
Jeux Super Meat Boy,,,,,
Photographie Photographie - portraits de 1000 chercheurs,http://www.maraval.org/spip.php?rubrique2,,,,
Musique Puggy - pop européenne,https://duckduckgo.com/?q=puggy&t=opera&ia=audio,,,,
Musique The Dandy Warhols - rock anglais,https://duckduckgo.com/?q=the+dandy+warhols&t=opera&ia=audio,,,,
Musique Mashrou Leila - pop libanaise,https://duckduckgo.com/?q=mashrou+leila&t=opera&ia=audio&iai=https%3A%2F%2Fsoundcloud.com%2Fahmadyaz1%2F02-mashrou-leila-bahr-ft-erik,,,,
Musique The shoes - Chemicals,https://www.youtube.com/watch?v=YReXZJC053I&list=RDYReXZJC053I#t=18,,,,
Musique La rue ketanou,https://www.youtube.com/watch?v=oVhzXTbyVSk,,,,
Musique La tordue: l'heureux mix,https://www.youtube.com/watch?v=CiSUDfT6ZQI,,,,
Film / Série Broad Church,http://www.senscritique.com/serie/Broadchurch/487910,,,,
Film / Série Black Mirror,http://www.senscritique.com/serie/Black_Mirror/438579,,,,
Film / Série Utopia,http://www.senscritique.com/serie/Utopia/7937926,,,,
Film / Série Priscilla folle du désert - Mona,"https://fr.wikipedia.org/wiki/Priscilla,_folle_du_désert",,,,
Film / Série Ex machina - film IA Mona,http://www.allocine.fr/film/fichefilm_gen_cfilm=219931.html,,,,
Film / Série The knick - série sympa yoann,http://www.allocine.fr/series/ficheserie_gen_cserie=12223.html,,,,
Musique Music for programming,http://musicforprogramming.net/?thirtythree,,,,
Musique UUAV music for programming,https://uuav.bandcamp.com/releases,,,,
Musique Telmann - pop,https://www.youtube.com/watch?v=QN7YA4FO7TY,,,,
Musique Cocoon,https://www.youtube.com/watch?v=EEctVuj7Edc,,,,
